medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
0F9E0728AB1E40D5CEB0C6EDBF805CCB,8434E8A33D8C0150573FAA00B8A9ABF5,CMT,1,N,2013-01-05 19:04:43,2013-01-05 19:13:58,1,555,2.80,-73.966682,40.761139,-73.938515,40.792332
33A0B414EB87DB2538CB5929BF1EEE0D,8105CBF11B1747C525FA81334375EF5B,CMT,1,N,2013-01-05 17:34:11,2013-01-05 17:48:54,1,882,5.20,-73.948334,40.776482,-73.99176,40.733841
24B56A4A0AC119529DBA559181C14FE4,CD5A75F5F950B3E26D561732332C8A5D,CMT,1,N,2013-01-05 18:59:29,2013-01-05 19:12:21,1,771,2.40,-73.993202,40.724407,-73.984833,40.748741
7E3256C342CAFB3C23D3ABB98B9F3FB6,4F7873C913735088F9BEF85C1D054D31,CMT,1,N,2013-01-05 03:00:46,2013-01-05 03:23:28,1,1361,5.50,-73.9655,40.711113,-73.918327,40.758671
2C159C8FCCDE50174CF6CFC07E75F1BA,51C567531541EE45C5EE86E956E46E4C,CMT,1,N,2013-01-07 04:45:14,2013-01-07 04:48:56,1,222,.90,-73.991936,40.749622,-73.978531,40.751308
1F03ADDC384F4C5FB5E760528D4E0BA5,6607D2680127BFBCFF94193B15578DE7,CMT,1,N,2013-01-01 18:45:02,2013-01-01 18:48:48,1,225,1.20,-73.982384,40.752102,-73.993332,40.736393
764CA5AE502C0FEC9BB69DBCB6BB4ECC,26516CD746248B3495CBD99A8ABAF8B4,CMT,1,N,2013-01-05 20:51:53,2013-01-05 21:02:43,3,650,3.30,-73.993828,40.721008,-73.9524,40.723228
CD9DEF073BAB75B8B36015D85FD3F777,80430F0667E3C82E63AAF4F0DC547664,CMT,1,N,2013-01-05 03:20:28,2013-01-05 03:43:36,4,1387,11.20,-73.991142,40.750366,-73.984436,40.618481
DD98E2C3AF5C47B4449F720ECC5778D4,79807332B275653A2473554C7328500A,CMT,1,N,2013-01-02 06:58:08,2013-01-02 07:24:24,1,1576,3.00,-73.987022,40.759373,-73.862022,40.768017
26FC1764E8F96A8233F8C77F21D4161A,D8512BDC6E6DBF909DCC78174F02DA41,CMT,1,N,2013-01-06 00:46:25,2013-01-06 01:02:05,1,940,4.50,-73.991173,40.74313,-74.013763,40.702297
4A4DA06C65CFA356CD538AF4B899430E,7CE1605151178F02B4EBBD8472C86A13,CMT,1,N,2013-01-02 08:12:21,2013-01-02 08:24:43,1,742,2.50,-73.99115,40.750023,-73.952614,40.74115
764CA5AE502C0FEC9BB69DBCB6BB4ECC,26516CD746248B3495CBD99A8ABAF8B4,CMT,1,N,2013-01-05 19:45:00,2013-01-05 19:57:27,2,746,1.10,-73.989342,40.763168,-73.991577,40.750309
E8950C1BF2CE598E95DE0CA5C89FA4BA,E4D2F480F3C91138B7BA9F1BDE710434,CMT,1,N,2013-01-05 21:23:06,2013-01-05 21:25:19,1,132,.30,-73.959496,40.779442,-73.960724,40.775745
99115D1EA0AE33939899D652DCC34089,A91627126C0D01A3752C7687EFEF9478,CMT,2,N,2013-01-05 01:12:58,2013-01-05 01:26:27,1,808,5.70,-73.904716,40.726418,-73.984154,40.760082
9BB803DFE81D89F77C37D4C05BB1ABA1,797E4DBEC1C53DBC3196540342C64D4B,CMT,1,N,2013-01-06 10:56:31,2013-01-06 11:06:08,2,576,1.20,-73.95871,40.768471,-73.973656,40.763348
8F9B593AE29F10B40EBEA0BBDEDD249F,61AF8331CB51E436B747478FC0E78B67,CMT,1,N,2013-01-07 17:38:07,2013-01-07 17:57:46,1,1179,10.30,-73.873154,40.773998,-73.92878,40.859314
0B57B9633A2FECD3D3B1944AFC7471CF,CCD4367B417ED6634D986F573A552A62,CMT,1,N,2013-01-07 14:38:35,2013-01-07 14:46:13,1,457,.60,-73.990623,40.756813,-73.982101,40.758984
0B57B9633A2FECD3D3B1944AFC7471CF,CCD4367B417ED6634D986F573A552A62,CMT,1,N,2013-01-07 10:35:10,2013-01-07 10:42:36,1,446,1.20,-73.965843,40.758705,-73.978134,40.752731
0B57B9633A2FECD3D3B1944AFC7471CF,CCD4367B417ED6634D986F573A552A62,CMT,1,N,2013-01-07 14:46:55,2013-01-07 14:55:46,1,530,1.10,-73.981796,40.758862,-73.967239,40.7617
E12F6AF991172EAC3553144A0AF75A19,06918214E951FA0003D1CC54955C2AB0,CMT,1,N,2013-01-08 15:17:50,2013-01-08 15:25:00,1,429,1.20,-73.977318,40.764542,-73.981895,40.779526
2C0E91FF20A856C891483ED63589F982,1DA2F6543A62B8ED934771661A9D2FA0,CMT,1,N,2013-01-07 18:24:11,2013-01-07 18:36:15,1,724,2.30,-73.986534,40.7342,-73.987869,40.75914
78FFD9CD0CDA541F335EF8B38FB494D6,E949C583ECF62C8F03FDCE1484954A08,CMT,1,N,2013-01-10 12:20:38,2013-01-10 12:28:26,1,468,.60,-73.96666,40.773125,-73.971802,40.765766
FAE1370A694D0621FAE1E62FAFD64080,265B3D7D30A9B7AE389A2626F6825266,CMT,1,N,2013-01-07 10:15:19,2013-01-07 10:20:10,1,290,1.00,-73.958649,40.768791,-73.970909,40.76149
32D306FD3A4D7CEDCFD8D644294DD5B7,05EACD5B806FC3D01A377606D37CF327,CMT,1,Y,2013-01-08 13:56:41,2013-01-08 14:08:29,2,707,2.00,-73.975922,40.744606,-73.998146,40.729076
D8AADA4E722C87C10E609654612630DD,8F1E4F779A4D67431C3FCFA4E70A87DC,CMT,1,N,2013-01-10 17:19:42,2013-01-10 17:51:18,1,1896,5.90,-73.963608,40.774113,-73.944038,40.717518
A5A69FAD94C3DC7854F9DDEA994B6380,178BA04DD1A4E3A184C86AA3F110A742,CMT,1,N,2013-01-10 13:16:11,2013-01-10 13:26:46,1,635,2.40,-73.958481,40.761166,-73.986542,40.749397
7D99C30FCE69B1A9DD27E2AEAC9BFA0C,460C3F57DD9CB2265DB75B14CD70224D,CMT,1,N,2013-01-08 00:02:36,2013-01-08 00:05:56,1,200,.70,-73.985573,40.747375,-73.983879,40.739223
5E162F2D7F569949769648C56A23C525,6F7932F2B112DAABF1F2A385FE2AB819,CMT,1,N,2013-01-07 17:54:25,2013-01-07 18:00:25,1,360,2.20,-73.985184,40.773998,-73.964737,40.801834
82420BD631D2BB88E2F213A8CA15BECE,213779F7AA40E58009B3457E3FA7089D,CMT,1,N,2013-01-08 10:38:22,2013-01-08 10:56:19,1,1076,3.10,-73.967682,40.751221,-73.995232,40.717422
1836E1591EE79F810104064B945747AB,18EDD3FC80A78DC262E2442FEEA55F01,CMT,1,N,2013-01-07 20:13:25,2013-01-07 20:25:01,1,695,3.60,-74.007469,40.708904,-73.981888,40.67767
1836E1591EE79F810104064B945747AB,18EDD3FC80A78DC262E2442FEEA55F01,CMT,1,N,2013-01-08 01:15:53,2013-01-08 01:23:09,1,435,1.90,-73.9925,40.758308,-73.96714,40.76078
8FCED8833E91F75673B4B4B4A7D720AB,C8DB0DEAF651336169544E466AFF2DA1,CMT,1,N,2013-01-07 18:12:27,2013-01-07 18:19:41,1,433,2.20,-73.982315,40.774441,-73.965904,40.801422
47CFD616C057758044C57D1B4BEFE759,A6DCBA545B1E1A2DC24BFEE1C0A54029,CMT,1,N,2013-01-07 18:45:40,2013-01-07 19:00:14,1,874,1.90,-73.977676,40.746544,-73.999458,40.738972
4728FA63A46613319446ED726626FED3,4A6C8D08FAB98E9C9B21399C5255EED0,CMT,1,N,2013-01-08 11:33:23,2013-01-08 11:48:13,1,889,.60,-73.987732,40.751884,-73.98172,40.746529
0C5296F3C8B16E702F8F2E06F5106552,D2363240A9295EF570FC6069BC4F4C92,CMT,1,N,2013-01-07 20:46:10,2013-01-07 21:06:01,1,1190,12.30,-73.864861,40.770428,-74.006653,40.707874
0CC08DE5645A7137059499EA11886805,4F2627F9FD34A9B9EFCCFC5147048345,CMT,1,N,2013-01-07 18:45:14,2013-01-07 18:52:54,3,459,.90,-73.979706,40.758427,-73.985558,40.747265
961D9C9506D105D3A7E88229F0487033,65683B8714DEF5F783E75E8111784177,CMT,1,N,2013-01-10 15:17:20,2013-01-10 15:28:22,1,661,1.00,-73.988495,40.737442,-73.988106,40.7491
1159BD618BE1D4A90D522416A77AC29A,9964A99249A4888E2C6AE55BA78A6F64,CMT,1,N,2013-01-10 15:04:11,2013-01-10 15:07:35,1,204,.70,-73.980118,40.754601,-73.988045,40.748962
FA3DD236E7627E99646337C5218EA281,37A4843DC4AA9F62DBF4CA42F359E0D3,CMT,1,N,2013-01-08 13:16:48,2013-01-08 13:32:24,1,936,2.20,-74.004578,40.707554,-73.99247,40.734222
FA3DD236E7627E99646337C5218EA281,37A4843DC4AA9F62DBF4CA42F359E0D3,CMT,1,N,2013-01-08 15:33:16,2013-01-08 15:48:56,1,940,1.60,-73.945915,40.786156,-73.971581,40.794956
38CA8BCB4180F32BEDE6FE085F4E445E,CE7A3E2632A838C9C02334D65E4355AF,CMT,1,N,2013-01-07 22:35:11,2013-01-07 22:59:29,1,1457,16.10,-73.790016,40.644058,-73.956703,40.747852
C28DA92FB1D60B9EBFB7EFA6AE6C4577,979AF867DF1D4CF290467D47E5BD20CA,CMT,1,N,2013-01-07 18:48:51,2013-01-07 18:56:16,1,445,1.20,-73.998337,40.746025,-73.981255,40.747223
DDB3F3E0172B1FBF0C9E39CA773CC6E3,559F071794B7213986693B57DCEDDEE5,CMT,1,N,2013-01-07 22:19:19,2013-01-07 22:39:02,1,1182,11.40,0,0,0,0
B14118AD4BF381D80035EF546CE7AEFA,9DCEE90343F24D475B3A19A3F10AE801,CMT,1,N,2013-01-10 10:31:05,2013-01-10 10:46:35,2,930,2.40,-73.982079,40.763794,-74.003113,40.731106
50296A056AF5D221536DC98ABB1E3274,4F3E6D0E69CABD8954F8A126D54C5C20,CMT,4,N,2013-01-08 02:22:17,2013-01-08 02:24:47,1,150,.50,-73.99469,40.750191,-73.990089,40.757217
2D4B95E2FA7B2E85118EC5CA4570FA58,CD2F522EEE1FF5F5A8D8B679E23576B3,CMT,1,N,2013-01-07 13:21:28,2013-01-07 13:34:11,2,762,2.30,-73.947601,40.77533,-73.978798,40.777584
4C005EEBAA7BF26B84B21586332488A2,351BE7D984BE17DB2FA80A748E816472,CMT,1,N,2013-01-07 21:58:43,2013-01-07 22:08:42,3,598,2.00,-73.987099,40.755215,-73.974457,40.755589
5C1E310A26EEE17AA72AFE63194DE5B5,A56B275487B0D09E6BA4C8801E0B2BE3,CMT,1,N,2013-01-01 17:11:51,2013-01-01 17:17:18,3,327,1.40,-73.98793,40.749542,-73.978981,40.766735
CD847FE5884F10A28217E9FBA11B275B,5FEFD00D9773268B72EE4E879852F190,CMT,1,N,2013-01-08 10:44:06,2013-01-08 10:46:09,1,123,.30,-73.989296,40.756313,-73.987885,40.751122
961D9C9506D105D3A7E88229F0487033,65683B8714DEF5F783E75E8111784177,CMT,1,N,2013-01-10 14:55:05,2013-01-10 14:57:38,1,153,.60,-73.961678,40.756123,-73.969917,40.753159
A5A69FAD94C3DC7854F9DDEA994B6380,178BA04DD1A4E3A184C86AA3F110A742,CMT,1,N,2013-01-10 10:42:05,2013-01-10 10:51:14,1,549,.90,-73.946854,40.775887,-73.961754,40.77993
FAE1370A694D0621FAE1E62FAFD64080,265B3D7D30A9B7AE389A2626F6825266,CMT,1,N,2013-01-07 08:29:26,2013-01-07 08:34:48,1,322,1.10,-73.986847,40.762066,-74.002892,40.760334
312E0CB058D7FC1A6494EDB66D360CD2,7B5156F38990963332B33298C8BAE25E,CMT,1,N,2013-01-05 14:00:07,2013-01-05 14:06:34,1,386,.80,-73.986351,40.738503,-73.981422,40.74744
0DDA4FBFADAE0126868397C423989193,CD45CB7CD02BB6649F9A23F5A374A480,CMT,1,N,2013-01-05 21:04:10,2013-01-05 21:11:45,1,455,.90,-73.9879,40.737755,-73.979568,40.730965
24929E5F008DBC4C0E551B957F619910,F7C8E4BC689563E4562A9F52A04EE619,CMT,1,N,2013-01-08 13:51:53,2013-01-08 13:55:24,1,210,.70,-73.998299,40.740654,-74.000504,40.747913
26B6CDD419985C6F551F0FAE87EF3AA9,015760806341352ED97B0F79C8A873BC,CMT,1,N,2013-01-06 22:18:22,2013-01-06 22:26:51,1,508,2.90,-74.003059,40.723473,-73.976883,40.751884
D5367E940A20B9D2550BF7CF7AE01681,5B34A2589D1D2106FC0C47564A4833F0,CMT,1,N,2013-01-08 12:50:22,2013-01-08 12:58:39,2,496,1.10,-73.952026,40.766479,-73.966827,40.759968
20D9ECB2CA0767CF7A01564DF2844A3E,598CCE5B9C1918568DEE71F43CF26CD2,CMT,1,N,2013-01-08 07:51:16,2013-01-08 07:51:20,1,4,.00,-73.945396,40.80209,-73.945412,40.802025
21EF33AA5B34F791B9627087A59C2B13,81D753BF37DADFA0AB6DD2A246A81D32,CMT,1,N,2013-01-08 10:54:06,2013-01-08 10:55:50,1,104,.50,-73.983917,40.746563,-73.990921,40.750141
02BFD1B64C2C80B433D3A282C828912B,375201058CFE70CE40B69903041C2310,CMT,1,N,2013-01-01 19:41:43,2013-01-01 19:49:17,2,453,2.10,-73.984734,40.76931,-73.997787,40.744205
1944EB168702ED8E6B9FD94E988D0197,1D24DD6F12731B59E72DD7CF387F5011,CMT,1,N,2013-01-08 08:30:16,2013-01-08 08:41:03,1,647,.80,-73.976288,40.765472,-73.975105,40.757393
CBA5A347BB1107C22444175A81393D41,AE3664048097EAEBF73CB279944741A6,CMT,1,N,2013-01-06 16:37:03,2013-01-06 16:41:38,1,275,.70,-73.995102,40.744781,-73.992508,40.738434
D5367E940A20B9D2550BF7CF7AE01681,5B34A2589D1D2106FC0C47564A4833F0,CMT,1,N,2013-01-08 10:08:49,2013-01-08 10:18:43,2,594,1.60,-73.972366,40.762138,-73.957542,40.782902
37BDEA2E54A3B70CBFA5B0D1C3A75FE2,730A179A7F97126B694CABFB93CC3A0C,CMT,1,N,2013-01-08 07:49:28,2013-01-08 07:57:15,2,467,2.60,-74.00679,40.754345,-73.980316,40.784081
0428E3DD09EA5A63D85509C7CA8C0199,A4B0B563E94A1C3ADA0B308161EDCB5A,CMT,1,N,2013-01-07 16:19:22,2013-01-07 16:24:13,1,291,.90,0,0,0,0
B33E71CD9E8FE1BE3B70FEB6E807DD15,BAF57796E45D921BB23217E17A372FF6,CMT,1,N,2013-01-06 00:15:44,2013-01-06 00:27:33,1,709,3.40,-74.005058,40.728676,-73.977501,40.757061
7A9728FFD700148BF60616DA97FFC3C3,D25781FA72D2C328B9F120736E6CAA68,CMT,1,N,2013-01-08 10:59:25,2013-01-08 11:04:35,1,310,.60,-73.960358,40.769138,-73.961914,40.775684
4C005EEBAA7BF26B84B21586332488A2,351BE7D984BE17DB2FA80A748E816472,CMT,1,N,2013-01-07 20:49:38,2013-01-07 21:11:19,2,1301,9.50,-73.874374,40.774078,-73.978325,40.764835
DDB3F3E0172B1FBF0C9E39CA773CC6E3,559F071794B7213986693B57DCEDDEE5,CMT,1,N,2013-01-07 18:42:42,2013-01-07 18:49:53,1,431,1.00,0,0,0,0
DDB3F3E0172B1FBF0C9E39CA773CC6E3,559F071794B7213986693B57DCEDDEE5,CMT,1,N,2013-01-07 20:19:22,2013-01-07 20:23:10,1,227,1.00,0,0,0,0
32D306FD3A4D7CEDCFD8D644294DD5B7,05EACD5B806FC3D01A377606D37CF327,CMT,1,N,2013-01-08 10:17:06,2013-01-08 10:36:58,1,1191,3.60,-73.985962,40.758213,-73.950424,40.783554
0A3EF18FFD7FA5327C66C6B1CE068F3A,E8BD33FAF31C98E52D1E45A60216113B,CMT,1,N,2013-01-01 23:26:42,2013-01-01 23:49:24,2,1361,18.90,-73.783318,40.648636,-73.964249,40.719543
B14118AD4BF381D80035EF546CE7AEFA,9DCEE90343F24D475B3A19A3F10AE801,CMT,1,N,2013-01-10 14:11:57,2013-01-10 14:29:37,1,1059,3.30,-74.00843,40.707649,-73.992279,40.749187
C6CE309A20A523E64FDCDECF150A2EC1,3DC3C9552D190C5D26B0358C23E449A6,CMT,1,N,2013-01-10 12:08:05,2013-01-10 12:12:11,1,245,.80,-73.987953,40.761723,-73.989838,40.756985
C6CE309A20A523E64FDCDECF150A2EC1,3DC3C9552D190C5D26B0358C23E449A6,CMT,1,N,2013-01-10 07:07:59,2013-01-10 07:19:41,1,701,3.80,-73.994026,40.719303,-73.978729,40.762787
5E162F2D7F569949769648C56A23C525,6F7932F2B112DAABF1F2A385FE2AB819,CMT,1,N,2013-01-08 03:13:19,2013-01-08 03:34:17,1,1258,9.10,-73.997856,40.756405,-73.872955,40.774406
82420BD631D2BB88E2F213A8CA15BECE,213779F7AA40E58009B3457E3FA7089D,CMT,1,N,2013-01-08 10:21:01,2013-01-08 10:24:02,1,181,.60,-73.988632,40.73122,-73.986717,40.738674
A5A69FAD94C3DC7854F9DDEA994B6380,178BA04DD1A4E3A184C86AA3F110A742,CMT,1,N,2013-01-10 10:08:28,2013-01-10 10:31:23,1,1375,2.50,-73.990204,40.748875,-73.958092,40.765244
A5A69FAD94C3DC7854F9DDEA994B6380,178BA04DD1A4E3A184C86AA3F110A742,CMT,1,N,2013-01-10 13:45:16,2013-01-10 13:55:42,1,625,1.80,-73.994225,40.743343,-73.990562,40.724537
1ABD0BB8B7278A49B4F6502B59E1CEFB,AE49AF37C8856F2EA32953F207A9C339,CMT,1,N,2013-01-01 23:33:10,2013-01-01 23:36:18,2,188,.80,-73.983711,40.756092,-73.98494,40.748222
4728FA63A46613319446ED726626FED3,4A6C8D08FAB98E9C9B21399C5255EED0,CMT,1,N,2013-01-08 08:04:43,2013-01-08 08:13:45,1,542,1.40,-74.000961,40.747326,-73.981567,40.742344
CD847FE5884F10A28217E9FBA11B275B,5FEFD00D9773268B72EE4E879852F190,CMT,1,N,2013-01-08 12:48:13,2013-01-08 12:55:53,1,459,1.00,-74.000534,40.742233,-74.005173,40.728985
CD847FE5884F10A28217E9FBA11B275B,5FEFD00D9773268B72EE4E879852F190,CMT,1,N,2013-01-08 11:20:30,2013-01-08 11:38:54,1,1104,2.00,-73.991524,40.750286,-73.970345,40.751801
961D9C9506D105D3A7E88229F0487033,65683B8714DEF5F783E75E8111784177,CMT,1,N,2013-01-10 16:16:38,2013-01-10 16:22:03,2,324,1.10,-74.006844,40.741451,-73.994499,40.75061
24BBC0F0660705A705213997B408E775,DFAAB8123DBA2696AFE3E289530BFDD1,CMT,1,N,2013-01-07 15:32:02,2013-01-07 15:35:27,1,204,.80,-73.970627,40.788956,-73.96949,40.797729
E71CDEFCB364DA0D385629612EE30642,C7259B75B62CB850082BDEB4149DC075,CMT,1,N,2013-01-07 18:42:01,2013-01-07 18:46:35,1,274,.60,-73.985481,40.75679,-73.99131,40.749985
B4B73C7B5D426BF5D77586628774409D,521E0E82FE5F1C8DDD7F019CE718C022,CMT,1,N,2013-01-07 20:44:18,2013-01-07 20:46:56,1,157,.40,-73.988838,40.723125,-73.99382,40.721088
BCE59CF7BF7FC3BCAF75E0DA610454AE,3D1DA149B5F4C3AF065249253EDAFE4F,CMT,1,N,2013-01-08 00:38:28,2013-01-08 00:54:13,1,945,6.20,-73.988708,40.720913,-73.940193,40.79808
8C019CD008A70CC21058D22CF873E42E,EC35D26CEE8BBC5FAD8653358C7C194E,CMT,1,N,2013-01-08 03:50:07,2013-01-08 03:53:21,2,193,1.00,-73.981224,40.767769,-73.970879,40.758625
8C019CD008A70CC21058D22CF873E42E,EC35D26CEE8BBC5FAD8653358C7C194E,CMT,1,N,2013-01-07 19:41:25,2013-01-07 19:46:57,1,332,1.60,-73.990692,40.718311,-73.979843,40.739082
927778B147439831E9A9A478457D25E1,2E744AB076831794EAD3C3AE52FAAE8B,CMT,1,N,2013-01-07 09:54:33,2013-01-07 10:03:42,1,549,1.70,-73.952293,40.766174,-73.956772,40.783718
24929E5F008DBC4C0E551B957F619910,F7C8E4BC689563E4562A9F52A04EE619,CMT,1,N,2013-01-08 15:47:04,2013-01-08 16:06:00,1,1136,2.90,-73.96151,40.771465,-73.991211,40.739906
24929E5F008DBC4C0E551B957F619910,F7C8E4BC689563E4562A9F52A04EE619,CMT,2,N,2013-01-08 10:38:07,2013-01-08 11:16:45,2,2317,20.00,-74.007858,40.705116,-73.789879,40.643303
BDEEBD1061513B74A562C671996AC37D,4AD765DA056982FF3FBB07B15E3EE833,CMT,1,N,2013-01-10 12:44:00,2013-01-10 12:46:33,1,153,.60,-73.995338,40.744701,-73.993591,40.737778
09C6A58617D39C6AF257965FE1EADADD,9E0AC254B3663DCB83FB6D514AA94F33,CMT,1,N,2013-01-07 07:00:28,2013-01-07 07:03:37,1,188,.80,-73.989571,40.756386,-73.980858,40.761368
